s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2017-12-11-3546	pfama1.012	30	0.46153866355029743	37416(74.8%)	2	1	0.16806600000000002	4978	2
2017-12-11-3557	pfama1.022	13	1.0	32971(95.6%)	1	0	1.0	32971	2
2017-12-12-3575	pfama1.002	70	0.7526885075613003	107(93%)	3	0	0.607477	65	1
2017-12-12-3575	pfama1.015	22	0.23655880821393063	107(93%)	3	1	0.345794	37	1
2017-12-12-3575	pfama1.079	1	0.010752684224769014	107(93%)	3	2	0.046729	5	1
2017-12-12-3577	pfama1.000	89	1.0	7308(94.7%)	1	0	1.0	7308	2
2017-12-12-3578	pfama1.018	16	0.0583941711945278	8532(94.9%)	8	0	0.47596219038487614	4062	2
2017-12-12-3578	pfama1.012	30	0.10948914886386327	8532(94.9%)	8	1	0.13659405463762184	1138	2
2017-12-12-3578	pfama1.022	13	0.047445277074574445	8532(94.9%)	8	2	0.1087820435128174	935	2
2017-12-12-3578	pfama1.000	89	0.3284668235986007	8532(94.9%)	8	3	0.09475483790193516	811	2
2017-12-12-3578	pfama1.013	29	0.10583944826910224	8532(94.9%)	8	4	0.06946952778781113	581	2
2017-12-12-3578	pfama1.038	5	0.018248191477310542	8532(94.9%)	8	5	0.04539671815868726	425	2
2017-12-12-3578	pfama1.003	52	0.20073000241825115	8532(94.9%)	8	6	0.03788061515224606	318	2
2017-12-12-3578	pfama1.008	36	0.13138693710376997	8532(94.9%)	8	7	0.031160012464004988	262	2
2017-12-12-3579	pfama1.029	9	1.0	232(87.5%)	1	0	1.0	232	2
2017-12-12-3580	pfama1.006	38	1.0	24404(96.8%)	1	0	1.0	24404	2
2017-12-12-3602	pfama1.028	10	0.100000170700218	24(70.6%)	2	0	0.5444439999999999	13	2
2017-12-12-3602	pfama1.000	89	0.8999998292997821	24(70.6%)	2	1	0.455556	11	2
2017-12-12-3604	pfama1.037	5	0.00884956010666422	67518(94.6%)	15	0	0.1653998842200811	11166	2
2017-12-12-3604	pfama1.000	89	0.15929177979610384	67518(94.6%)	15	1	0.12737991083406244	8575	2
2017-12-12-3604	pfama1.019	15	0.02654862996601731	67518(94.6%)	15	2	0.11020592285585402	7468	2
2017-12-12-3604	pfama1.010	34	0.06017702886690684	67518(94.6%)	15	3	0.10459792678145127	7078	2
2017-12-12-3604	pfama1.004	53	0.09380532705984566	67518(94.6%)	15	4	0.08866693793314347	5996	2
2017-12-12-3604	pfama1.014	29	0.05132741840626727	67518(94.6%)	15	5	0.0850572404599317	5738	2
2017-12-12-3604	pfama1.012	30	0.05309736063998532	67518(94.6%)	15	6	0.08197744261579018	5537	2
2017-12-12-3604	pfama1.003	52	0.09734511081933107	67518(94.6%)	15	7	0.05735965984823812	3862	2
2017-12-12-3604	pfama1.001	72	0.12743382666868594	67518(94.6%)	15	8	0.05118106417325509	3444	2
2017-12-12-3604	pfama1.002	70	0.1238939422012498	67518(94.6%)	15	9	0.036403974517217844	2448	2
2017-12-12-3604	pfama1.015	22	0.03893802418614229	67518(94.6%)	15	10	0.03488447558086711	2379	2
2017-12-12-3604	pfama1.044	3	0.005309736063998533	67518(94.6%)	15	11	0.016734288285998204	1125	2
2017-12-12-3604	pfama1.020	15	0.02654862996601731	67518(94.6%)	15	12	0.015480289163797588	1043	2
2017-12-12-3604	pfama1.007	37	0.0654867548601103	67518(94.6%)	15	13	0.014559189808567139	981	2
2017-12-12-3604	pfama1.009	35	0.06194687039267419	67518(94.6%)	15	14	0.010111792921744956	678	2
2017-12-12-3614	pfama1.002	70	1.0	335(95.7%)	1	0	1.0	335	2
2017-12-12-3617	pfama1.006	38	1.0	18579(97.5%)	1	0	1.0	18579	1
2017-12-13-3630	pfama1.007	37	1.0	9868(97.2%)	1	0	1.0	9868	2
2017-12-13-3637	pfama1.004	53	1.0	17749(94%)	1	0	1.0	17417	1
2017-12-13-3642	pfama1.002	70	1.0	28887(87.5%)	1	0	1.0	28887	3
2017-12-18-3122	pfama1.001	72	1.0	23(65.7%)	1	0	1.0	23	2
2017-12-18-3148	pfama1.001	72	1.0	20625(96.5%)	1	0	1.0	20625	2
2017-12-18-3154	pfama1.000	89	1.0	82961(99.3%)	1	0	1.0	82961	2
2017-12-18-3190	pfama1.001	72	1.0	732(92.9%)	1	0	1.0	732	2
2017-12-18-3205	pfama1.027	11	0.09734543575882026	13433(96.3%)	3	0	0.7484454490672694	10096	2
2017-12-18-3205	pfama1.025	12	0.10619465461660937	13433(96.3%)	3	1	0.24015914409548644	3186	2
2017-12-18-3205	pfama1.000	89	0.7964599096245704	13433(96.3%)	3	2	0.0113954068372441	151	2
2017-12-18-3649	pfama1.002	70	1.0	18694(93.5%)	1	0	1.0	18000	1
2017-12-18-3659	pfama1.016	22	0.43137243963856214	463(92%)	2	0	0.5418500225891097	246	1
2017-12-18-3659	pfama1.013	29	0.5686275603614378	463(92%)	2	1	0.45814997741089025	208	1
2017-12-18-3665	pfama1.002	70	1.0	211(87.2%)	1	0	1.0	211	2
2017-12-18-3824	pfama1.000	89	1.0	26487(82.5%)	1	0	1.0	26271	2
2017-12-19-3672	pfama1.013	29	0.707317343962074	13603(97.5%)	2	0	0.955771713268486	12992	2
2017-12-19-3672	pfama1.026	12	0.2926826560379259	13603(97.5%)	2	1	0.04422828673151398	611	2
2017-12-19-3673	pfama1.009	35	0.41666655376982864	4286(95.2%)	2	0	0.675942	2848	2
2017-12-19-3673	pfama1.005	48	0.5833334462301714	4286(95.2%)	2	1	0.324058	1438	2
2017-12-19-3677	pfama1.021	14	0.09395978280254072	2754(95.9%)	4	0	0.6137622455048982	1690	2
2017-12-19-3677	pfama1.002	70	0.4697989140127036	2754(95.9%)	4	1	0.262328104931242	723	2
2017-12-19-3677	pfama1.009	35	0.23489907512742345	2754(95.9%)	4	2	0.09615193846077537	265	2
2017-12-19-3677	pfama1.011	30	0.2013422280573322	2754(95.9%)	4	3	0.02775771110308444	76	2
2017-12-19-3681	pfama1.005	48	1.0	18991(95%)	1	0	1.0	18201	1
2017-12-19-3685	pfama1.031	9	0.40909055640474545	434(94.1%)	2	0	0.8209305165712372	353	1
2017-12-19-3685	pfama1.023	13	0.5909094435952545	434(94.1%)	2	1	0.1790694834287629	77	1
2017-12-20-3708	pfama1.005	48	1.0	120180(98.3%)	1	0	1.0	120180	2
2017-12-20-3709	pfama1.015	22	1.0	25904(97.9%)	1	0	1.0	25904	2
2017-12-20-3713	pfama1.018	16	1.0	33917(89.7%)	1	0	1.0	33917	2
2017-12-20-3714	pfama1.004	53	0.5955056682615711	46713(92.7%)	2	0	0.8429530000000001	39390	2
2017-12-20-3714	pfama1.008	36	0.40449433173842886	46713(92.7%)	2	1	0.157047	7323	2
2017-12-20-3720	pfama1.001	72	1.0	40308(92.8%)	1	0	1.0	40308	2
2017-12-20-3728	pfama1.004	53	1.0	43449(93.8%)	1	0	1.0	43449	2
2017-12-27-3747	pfama1.001	72	1.0	80(94.1%)	1	0	1.0	80	2
2017-12-27-3758	pfama1.019	15	0.9374998888670376	7027(93.3%)	2	0	0.8701313336304849	6077	1
2017-12-27-3758	pfama1.069	1	0.06250011113296232	7027(93.3%)	2	1	0.12986866636951505	907	1
2017-12-27-3762	pfama1.007	37	1.0	221(90.2%)	1	0	1.0	221	2
2017-12-27-3766	pfama1.003	52	1.0	66(94.3%)	1	0	1.0	66	1
2017-12-27-3777	pfama1.013	29	0.28712868944417036	27289(86.5%)	4	0	0.5859860585986059	14610	2
2017-12-27-3777	pfama1.006	38	0.3762374765062136	27289(86.5%)	4	1	0.21205802120580214	6719	2
2017-12-27-3777	pfama1.011	30	0.29702985357319067	27289(86.5%)	4	2	0.11617801161780117	3314	2
2017-12-27-3777	pfama1.040	4	0.039603980476425424	27289(86.5%)	4	3	0.08577790857779087	2646	2
2017-12-28-3785	pfama1.000	89	0.9278348701241185	63299(93.6%)	2	0	0.9167628166474366	57976	2
2017-12-28-3785	pfama1.033	7	0.07216512987588158	63299(93.6%)	2	1	0.08323718335256333	5323	2
2017-12-28-3786	pfama1.005	48	0.23222732583961814	24461(96.9%)	4	0	0.8038737588378724	19643	2
2017-12-28-3786	pfama1.007	37	0.17535541572968258	24461(96.9%)	4	1	0.12154996353501095	2975	2
2017-12-28-3786	pfama1.004	53	0.25118471909894197	24461(96.9%)	4	2	0.04457658662702401	1108	2
2017-12-28-3786	pfama1.001	72	0.3412325393317572	24461(96.9%)	4	3	0.029999691000092702	735	2
2017-12-28-3787	pfama1.003	52	1.0	50023(94%)	1	0	1.0	50023	2
2017-12-28-3816	pfama1.000	89	1.0	12898(96.4%)	1	0	1.0	12898	2
2017-12-28-3818	pfama1.009	35	1.0	29320(95.4%)	1	0	1.0	29320	2
2017-12-29-3093	pfama1.035	6	1.0	35323(89.1%)	1	0	1.0	35323	3
2017-12-29-3095	pfama1.006	38	1.0	576(95.8%)	1	0	1.0	576	2
2017-12-29-3096	pfama1.012	30	0.41095893614185397	3990(97.8%)	3	0	0.5205511561653469	2077	1
2017-12-29-3096	pfama1.030	9	0.12328744700702209	3990(97.8%)	3	1	0.4503761351128406	1797	1
2017-12-29-3096	pfama1.010	34	0.4657536168511239	3990(97.8%)	3	2	0.029072708721812623	116	1
2017-12-29-3315	pfama1.021	14	1.0	24(96%)	1	0	1.0	24	2
2017-12-29-3364	pfama1.017	20	1.0	96(96%)	1	0	1.0	96	2
2018-01-03-3164	pfama1.000	89	0.7563022799234574	37668(98.5%)	2	0	0.8452280000000001	31923	2
2018-01-03-3164	pfama1.014	29	0.24369772007654253	37668(98.5%)	2	1	0.154772	5745	2
2018-01-04-3285	pfama1.008	36	0.230769090483336	84046(95.9%)	5	0	0.6381996681361726	53173	2
2018-01-04-3285	pfama1.002	70	0.4487181825277734	84046(95.9%)	5	1	0.19737489736505337	16814	2
2018-01-04-3285	pfama1.028	10	0.06410254539777814	84046(95.9%)	5	2	0.12022793748147252	10185	2
2018-01-04-3285	pfama1.036	6	0.038461454290001584	84046(95.9%)	5	3	0.03672208090451793	3217	2
2018-01-04-3285	pfama1.010	34	0.21794872730111092	84046(95.9%)	5	4	0.007475416112783621	657	2
2018-01-04-3523	pfama1.004	53	1.0	45796(92.8%)	1	0	1.0	45796	2
2018-01-04-3527	pfama1.002	70	1.0	76742(90.4%)	1	0	1.0	76742	2
2018-01-08-3540	pfama1.009	35	0.9722222002700538	12923(84.6%)	2	0	0.8930529460041576	11081	1
2018-01-08-3540	pfama1.071	1	0.027777799729946175	12923(84.6%)	2	1	0.1069470539958423	1327	1
2018-01-08-3541	pfama1.008	36	1.0	26098(81.3%)	1	0	1.0	25890	2
2018-01-08-3542	pfama1.026	12	0.09302309168925024	38245(87.3%)	4	0	0.8609437417168776	32864	2
2018-01-08-3542	pfama1.010	34	0.26356601456639567	38245(87.3%)	4	1	0.0720100783969765	2798	2
2018-01-08-3542	pfama1.004	53	0.41085272343608853	38245(87.3%)	4	2	0.05650788304763509	2180	2
2018-01-08-3542	pfama1.011	30	0.23255817030826562	38245(87.3%)	4	3	0.010538296838510947	403	2
2018-01-08-3546	pfama1.009	35	0.5384613364497026	68982(71.8%)	2	0	0.703321	48488	2
2018-01-08-3546	pfama1.012	30	0.46153866355029743	68982(71.8%)	2	1	0.29667899999999997	20494	2
2018-01-09-3575	pfama1.000	89	1.0	18741(83.9%)	1	0	1.0	17958	1
2018-01-09-3578	pfama1.022	13	0.08609271647954038	58703(80.1%)	5	0	0.3589943230948908	20657	2
2018-01-09-3578	pfama1.013	29	0.1920529539296516	58703(80.1%)	5	1	0.24785522306970081	15322	2
2018-01-09-3578	pfama1.038	5	0.03311259775448478	58703(80.1%)	5	2	0.1760451584406426	10495	2
2018-01-09-3578	pfama1.003	52	0.3642383868887324	58703(80.1%)	5	3	0.13708412337571102	7725	2
2018-01-09-3578	pfama1.005	48	0.3245033449475907	58703(80.1%)	5	4	0.08002117201905481	4504	2
2018-01-09-3579	pfama1.029	9	1.0	41106(91.8%)	1	0	1.0	41106	2
2018-01-09-3602	pfama1.019	15	0.05454539059171672	28885(79.6%)	6	0	0.4170327914836042	11968	2
2018-01-09-3602	pfama1.000	89	0.3272723435503003	28885(79.6%)	6	1	0.26196986901506547	7831	2
2018-01-09-3602	pfama1.005	48	0.17818188514514366	28885(79.6%)	6	2	0.11779294110352945	3092	2
2018-01-09-3602	pfama1.022	13	0.047272740815871746	28885(79.6%)	6	3	0.11493494253252873	3266	2
2018-01-09-3602	pfama1.002	70	0.25454584579185063	28885(79.6%)	6	4	0.049187675406162285	1366	2
2018-01-09-3602	pfama1.006	38	0.13818179410511688	28885(79.6%)	6	5	0.039081780459109774	1362	2
2018-01-09-3604	pfama1.019	15	0.05454537930577856	91091(91.8%)	8	0	0.5247831469392812	47816	2
2018-01-09-3604	pfama1.014	29	0.10545453793057787	91091(91.8%)	8	1	0.21707206078017705	19980	2
2018-01-09-3604	pfama1.009	35	0.1272726896528893	91091(91.8%)	8	2	0.12160103404828956	10878	2
2018-01-09-3604	pfama1.004	53	0.19272735172893252	91091(91.8%)	8	3	0.08320462329729454	7536	2
2018-01-09-3604	pfama1.003	52	0.20000000000000004	91091(91.8%)	8	4	0.017196904815133352	1551	2
2018-01-09-3604	pfama1.007	37	0.13454554483306574	91091(91.8%)	8	5	0.01592400445872125	1475	2
2018-01-09-3604	pfama1.020	15	0.05454537930577856	91091(91.8%)	8	6	0.01261280353158499	1178	2
2018-01-09-3604	pfama1.008	36	0.13090911724297752	91091(91.8%)	8	7	0.007605422129518198	677	2
2018-01-09-3614	pfama1.002	70	1.0	48374(92.8%)	1	0	1.0	48374	2
2018-01-09-3615	pfama1.005	48	1.0	22409(92.3%)	1	0	1.0	21833	1
2018-01-09-3616	pfama1.002	70	1.0	57664(94.4%)	1	0	1.0	57664	2
2018-01-10-3630	pfama1.007	37	1.0	57132(97.3%)	1	0	1.0	57132	2
2018-01-10-3635	pfama1.006	38	1.0	38494(91.5%)	1	0	1.0	38227	2
2018-01-15-3122	pfama1.001	72	1.0	29603(62.7%)	1	0	1.0	29603	2
2018-01-15-3148	pfama1.001	72	1.0	10356(84.8%)	1	0	1.0	9982	1
2018-01-15-3154	pfama1.000	89	1.0	46524(93.7%)	1	0	1.0	46524	2
2018-01-15-3190	pfama1.001	72	1.0	44785(96%)	1	0	1.0	44785	2
2018-01-15-3658	pfama1.001	72	1.0	42701(91.6%)	1	0	1.0	42701	2
2018-01-15-3659	pfama1.013	29	1.0	43490(91.1%)	1	0	1.0	43490	2
2018-01-15-3665	pfama1.002	70	1.0	43399(91.2%)	1	0	1.0	43399	2
2018-01-15-3825	pfama1.000	89	1.0	42567(91.3%)	1	0	1.0	42567	2
2018-01-16-3672	pfama1.013	29	1.0	36485(77.9%)	1	0	1.0	36485	2
2018-01-16-3677	pfama1.021	14	0.06334843026963621	19360(62.2%)	5	0	0.409807	7210	2
2018-01-16-3677	pfama1.009	35	0.15837081820829035	19360(62.2%)	5	1	0.371531	7861	2
2018-01-16-3677	pfama1.001	72	0.3257920742243006	19360(62.2%)	5	2	0.135684	2956	2
2018-01-16-3677	pfama1.002	70	0.31674215134818107	19360(62.2%)	5	3	0.045171499999999996	626	2
2018-01-16-3677	pfama1.011	30	0.1357465259495918	19360(62.2%)	5	4	0.0378065	707	2
2018-01-16-3685	pfama1.023	13	0.5909094435952545	63274(97.8%)	2	0	0.869851	55051	2
2018-01-16-3685	pfama1.031	9	0.40909055640474545	63274(97.8%)	2	1	0.13014900000000001	8223	2
2018-01-17-3205	pfama1.025	12	0.10619465461660937	38256(83.9%)	3	0	0.8617140861714085	32590	2
2018-01-17-3205	pfama1.027	11	0.09734543575882026	38256(83.9%)	3	1	0.10415301041530103	4360	2
2018-01-17-3205	pfama1.000	89	0.7964599096245704	38256(83.9%)	3	2	0.03413290341329034	1306	2
2018-01-17-3709	pfama1.015	22	1.0	85072(90.2%)	1	0	1.0	85072	2
2018-01-17-3713	pfama1.018	16	1.0	50890(93.1%)	1	0	1.0	50890	2
2018-01-17-3714	pfama1.004	53	0.5955056682615711	48042(89.4%)	2	0	0.685706	33060	2
2018-01-17-3714	pfama1.008	36	0.40449433173842886	48042(89.4%)	2	1	0.314294	14982	2
2018-01-17-3728	pfama1.004	53	1.0	52403(83.3%)	1	0	1.0	52403	2
2018-01-22-3746	pfama1.012	30	0.29999982930017055	33977(76.4%)	2	0	0.578017	20177	2
2018-01-22-3746	pfama1.002	70	0.7000001706998296	33977(76.4%)	2	1	0.421983	13800	2
2018-01-22-3747	pfama1.001	72	1.0	55724(87.6%)	1	0	1.0	55404	2
2018-01-22-3761	pfama1.006	38	1.0	79023(95.1%)	1	0	1.0	79023	2
2018-01-22-3762	pfama1.007	37	1.0	76540(86.6%)	1	0	1.0	76540	2
2018-01-22-3766	pfama1.003	52	0.3793106695841352	32946(79.3%)	2	0	0.609949	20054	2
2018-01-22-3766	pfama1.000	89	0.6206893304158648	32946(79.3%)	2	1	0.39005100000000004	12892	2
2018-01-22-3777	pfama1.011	30	0.441176692084791	61581(86.9%)	2	0	0.9196570919657092	56317	2
2018-01-22-3777	pfama1.006	38	0.558823307915209	61581(86.9%)	2	1	0.0803429080342908	5264	2
2018-01-23-3805	pfama1.001	72	1.0	427579(74.9%)	1	0	1.0	427579	3
2018-01-23-3815	pfama1.000	89	1.0	44451(93.5%)	1	0	1.0	44451	2
2018-01-23-3816	pfama1.000	89	1.0	34484(92.9%)	1	0	1.0	34484	2
2018-01-23-3818	pfama1.009	35	1.0	38928(88.9%)	1	0	1.0	38928	2
2018-01-24-3079	pfama1.013	29	1.0	42492(91%)	1	0	1.0	42492	2
2018-01-24-3095	pfama1.006	38	1.0	44989(94.7%)	1	0	1.0	44989	2
2018-01-24-3096	pfama1.014	29	0.3085106061000435	46745(82.2%)	4	0	0.8159126690483886	38020	2
2018-01-24-3096	pfama1.010	34	0.3617024238795995	46745(82.2%)	4	1	0.13889611389481338	6665	2
2018-01-24-3096	pfama1.030	9	0.09574454562018278	46745(82.2%)	4	2	0.035796829353400075	1611	2
2018-01-24-3096	pfama1.015	22	0.2340424244001741	46745(82.2%)	4	3	0.009394387703397917	449	2
2018-01-24-3315	pfama1.007	37	0.3457944273124122	40550(85.2%)	4	0	0.8691593661644019	34157	2
2018-01-24-3315	pfama1.021	14	0.13084122089260636	40550(85.2%)	4	1	0.08808358386755542	3337	2
2018-01-24-3315	pfama1.015	22	0.20560725299163574	40550(85.2%)	4	2	0.024174103289603534	1104	2
2018-01-24-3315	pfama1.010	34	0.3177570988033457	40550(85.2%)	4	3	0.018582946678439044	738	2
2018-01-24-3364	pfama1.017	20	1.0	46190(93.3%)	1	0	1.0	46190	2
2018-01-24-3505	pfama1.032	7	1.0	59621(93.6%)	1	0	1.0	59621	2
2018-01-24-3510	pfama1.024	12	1.0	58438(91.9%)	1	0	1.0	58438	2
2018-01-24-3785	pfama1.033	7	1.0	58262(87.8%)	1	0	1.0	58262	2
2018-01-24-3786	pfama1.004	53	0.23144098293324042	47021(89.3%)	4	0	0.8988978471873659	42230	2
2018-01-24-3786	pfama1.005	48	0.2139736873687294	47021(89.3%)	4	1	0.07791988675361924	3686	2
2018-01-24-3786	pfama1.003	52	0.24017450647976313	47021(89.3%)	4	2	0.014004097619303404	667	2
2018-01-24-3786	pfama1.001	72	0.3144108232182671	47021(89.3%)	4	3	0.009178168439711363	438	2
2018-01-24-3787	pfama1.003	52	1.0	41701(92.4%)	1	0	1.0	41701	2
2018-01-26-3154	pfama1.000	89	1.0	169479(98.6%)	1	0	1.0	169479	2
2018-01-29-3164	pfama1.014	29	0.24369772007654253	44103(94.8%)	2	0	0.677784	29906	2
2018-01-29-3164	pfama1.000	89	0.7563022799234574	44103(94.8%)	2	1	0.322216	14197	2
2018-01-29-3521	pfama1.000	89	1.0	66744(90.6%)	1	0	1.0	66744	2
2018-01-30-3285	pfama1.001	72	0.5901642402576355	51907(95%)	4	0	0.366554	20121	2
2018-01-30-3285	pfama1.028	10	0.08196715194847293	51907(95%)	4	1	0.27220900000000003	14032	2
2018-01-30-3285	pfama1.010	34	0.27868840990338667	51907(95%)	4	2	0.21078899999999998	9726	2
2018-01-30-3285	pfama1.036	6	0.04918019789050494	51907(95%)	4	3	0.150448	8028	2
2018-01-30-3523	pfama1.004	53	1.0	48505(90.3%)	1	0	1.0	48505	2
2018-01-30-3525	pfama1.011	30	1.0	98910(91.1%)	1	0	1.0	98910	2
2018-01-30-3677	pfama1.001	72	0.37696356914533913	42177(79%)	4	0	0.5356798928640214	22588	2
2018-01-30-3677	pfama1.021	14	0.0732984386776574	42177(79%)	4	1	0.299525940094812	12628	2
2018-01-30-3677	pfama1.002	70	0.366492193388287	42177(79%)	4	2	0.11006097798780438	4625	2
2018-01-30-3677	pfama1.009	35	0.18324579878871652	42177(79%)	4	3	0.054733189053362184	2336	2
2018-02-05-3540	pfama1.010	34	1.0	42969(50%)	1	0	1.0	42969	2
2018-02-05-3541	pfama1.008	36	1.0	86903(88.3%)	1	0	1.0	86903	2
2018-02-05-3542	pfama1.001	72	0.42105298184026424	54027(98.3%)	4	0	0.9136778172644365	49374	2
2018-02-05-3542	pfama1.026	12	0.07017527514121004	54027(98.3%)	4	1	0.04942169011566197	2662	2
2018-02-05-3542	pfama1.004	53	0.3099413531207626	54027(98.3%)	4	2	0.022459595508080892	1208	2
2018-02-05-3542	pfama1.010	34	0.19883038989776308	54027(98.3%)	4	3	0.014440897111820575	783	2
2018-02-06-3546	pfama1.009	35	0.9722222002700538	130331(85.2%)	2	0	0.9344446181985825	108019	1
2018-02-06-3546	pfama1.076	1	0.027777799729946175	130331(85.2%)	2	1	0.06555538180141751	7578	1
2018-02-06-3577	pfama1.000	89	0.9890109683975067	37106(91.3%)	2	0	0.8094344109816536	29805	1
2018-02-06-3577	pfama1.067	1	0.010989031602493272	37106(91.3%)	2	1	0.19056558901834642	7017	1
2018-02-06-3578	pfama1.022	13	0.03504044656244095	39793(70.9%)	10	0	0.21221793633461913	8450	2
2018-02-06-3578	pfama1.012	30	0.08086260438317305	39793(70.9%)	10	1	0.1506269548119136	6020	2
2018-02-06-3578	pfama1.014	29	0.07816713822626518	39793(70.9%)	10	2	0.1284729614581116	5118	2
2018-02-06-3578	pfama1.018	16	0.04312669166382422	39793(70.9%)	10	3	0.11042696687190996	4414	2
2018-02-06-3578	pfama1.000	89	0.2425873530414981	39793(70.9%)	10	4	0.10988096703570992	4317	2
2018-02-06-3578	pfama1.008	36	0.0970350945859396	39793(70.9%)	10	5	0.09473617157914854	3794	2
2018-02-06-3578	pfama1.006	38	0.10242587353041499	39793(70.9%)	10	6	0.06569138029258592	2625	2
2018-02-06-3578	pfama1.013	29	0.07816713822626518	39793(70.9%)	10	7	0.048553585433924386	1904	2
2018-02-06-3578	pfama1.003	52	0.14824803135114709	39793(70.9%)	10	8	0.04143018757094373	1639	2
2018-02-06-3578	pfama1.009	35	0.09433962842903172	39793(70.9%)	10	9	0.03796288861113343	1512	2
2018-02-06-3579	pfama1.029	9	1.0	87893(87.4%)	1	0	1.0	87893	2
2018-02-06-3602	pfama1.012	30	0.09523815544974762	37055(73.9%)	8	0	0.27977688808924484	10350	2
2018-02-06-3602	pfama1.002	70	0.22222254335103497	37055(73.9%)	8	1	0.2572218971112412	9603	2
2018-02-06-3602	pfama1.022	13	0.04126984929806159	37055(73.9%)	8	2	0.16142693542922584	5977	2
2018-02-06-3602	pfama1.000	89	0.2857139244443714	37055(73.9%)	8	3	0.143512942594823	5299	2
2018-02-06-3602	pfama1.005	48	0.1555555997107673	37055(73.9%)	8	4	0.08667596532961389	3149	2
2018-02-06-3602	pfama1.006	38	0.12063488852203937	37055(73.9%)	8	5	0.035930285627885764	1346	2
2018-02-06-3602	pfama1.028	10	0.03174605181658255	37055(73.9%)	8	6	0.022576590969363614	857	2
2018-02-06-3602	pfama1.019	15	0.04761898740739523	37055(73.9%)	8	7	0.012878494848602063	474	2
2018-02-06-3614	pfama1.002	70	0.9459459875090809	250706(65.3%)	2	0	0.7497453359659775	179984	2
2018-02-06-3614	pfama1.039	4	0.054054012490919075	250706(65.3%)	2	1	0.2502546640340225	64187	2
2018-02-06-3616	pfama1.002	70	1.0	42873(91.2%)	1	0	1.0	42873	2
2018-02-06-3617	pfama1.003	52	0.0973451108193311	93339(93%)	15	0	0.17979100000000003	16709	2
2018-02-06-3617	pfama1.007	37	0.06548675486011032	93339(93%)	15	1	0.134754	12546	2
2018-02-06-3617	pfama1.015	22	0.038938024186142305	93339(93%)	15	2	0.13212400000000002	12293	2
2018-02-06-3617	pfama1.002	70	0.12389394220124983	93339(93%)	15	3	0.129586	12103	2
2018-02-06-3617	pfama1.000	89	0.1592917797961039	93339(93%)	15	4	0.10333	9651	2
2018-02-06-3617	pfama1.019	15	0.026548629966017312	93339(93%)	15	5	0.05744520000000001	5398	2
2018-02-06-3617	pfama1.044	3	0.005309736063998534	93339(93%)	15	6	0.0494886	4589	2
2018-02-06-3617	pfama1.001	72	0.12743382666868597	93339(93%)	15	7	0.044958700000000004	4215	2
2018-02-06-3617	pfama1.010	34	0.06017702886690685	93339(93%)	15	8	0.04234860000000001	3927	2
2018-02-06-3617	pfama1.014	29	0.05132741840626728	93339(93%)	15	9	0.028125800000000003	2702	2
2018-02-06-3617	pfama1.012	30	0.05309736063998533	93339(93%)	15	10	0.023548700000000002	2199	2
2018-02-06-3617	pfama1.009	35	0.06194687039267421	93339(93%)	15	11	0.023466700000000004	2218	2
2018-02-06-3617	pfama1.037	5	0.008849560106664222	93339(93%)	15	12	0.019960500000000003	1848	2
2018-02-06-3617	pfama1.020	15	0.026548629966017312	93339(93%)	15	13	0.016576300000000006	1560	2
2018-02-06-3617	pfama1.004	53	0.09380532705984568	93339(93%)	15	14	0.014495900000000003	1381	2
2018-02-07-3630	pfama1.007	37	1.0	39498(89%)	1	0	1.0	39498	2
2018-02-07-3635	pfama1.006	38	1.0	119486(98.6%)	1	0	1.0	119486	2
2018-02-07-3642	pfama1.002	70	1.0	48796(88.6%)	1	0	1.0	48796	2
2018-02-12-3122	pfama1.001	72	1.0	68160(88.6%)	1	0	1.0	68160	2
2018-02-12-3154	pfama1.000	89	1.0	48387(86.1%)	1	0	1.0	48387	2
2018-02-12-3190	pfama1.001	72	1.0	69643(95.9%)	1	0	1.0	69643	2
2018-02-12-3202	pfama1.025	12	1.0	41673(92.6%)	1	0	1.0	41673	2
2018-02-12-3205	pfama1.025	12	0.10619465461660937	38151(83.9%)	3	0	0.8363057491082753	32079	2
2018-02-12-3205	pfama1.027	11	0.09734543575882026	38151(83.9%)	3	1	0.1274229617731115	4711	2
2018-02-12-3205	pfama1.000	89	0.7964599096245704	38151(83.9%)	3	2	0.03627128911861326	1361	2
2018-02-12-3659	pfama1.016	22	0.6285712892244365	52504(97.4%)	2	0	0.9806669019333097	51528	2
2018-02-12-3659	pfama1.023	13	0.3714287107755635	52504(97.4%)	2	1	0.01933309806669019	976	2
2018-02-12-3665	pfama1.002	70	1.0	62413(94.5%)	1	0	1.0	62413	2
2018-02-13-3672	pfama1.003	52	0.8208957251949888	67005(77.2%)	2	0	0.8496319999999999	55356	2
2018-02-13-3672	pfama1.026	12	0.17910427480501126	67005(77.2%)	2	1	0.150368	11649	2
2018-02-13-3677	pfama1.021	14	1.0	30556(78.6%)	1	0	1.0	30556	2
2018-02-13-3685	pfama1.023	13	0.5909094435952545	42634(82.3%)	2	0	0.7729199999999999	32921	2
2018-02-13-3685	pfama1.031	9	0.40909055640474545	42634(82.3%)	2	1	0.22708000000000003	9713	2
2018-02-14-3708	pfama1.005	48	1.0	112770(98.5%)	1	0	1.0	112770	2
