s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2018-01-04-3285	pfama1.011	24	0.2162166435360048	84046(95.9%)	3	0	0.7570128486502622	53173	2
2018-01-04-3285	pfama1.001	53	0.47747659118458274	84046(95.9%)	3	1	0.23412004231016217	16814	2
2018-01-04-3285	pfama1.006	34	0.3063067652794126	84046(95.9%)	3	2	0.008867109039575593	657	2
2018-01-04-3523	pfama1.004	38	1.0	45796(92.8%)	1	0	1.0	45796	2
2018-01-04-3527	pfama1.001	53	1.0	76742(90.4%)	1	0	1.0	76742	2
2018-01-08-3540	pfama1.010	27	1.0	12923(84.6%)	1	0	1.0	11081	1
2018-01-08-3541	pfama1.011	24	1.0	26098(81.3%)	1	0	1.0	25890	2
2018-01-08-3542	pfama1.006	34	0.4722222523148123	38245(87.3%)	2	0	0.5603113960690331	2798	2
2018-01-08-3542	pfama1.004	38	0.5277777476851877	38245(87.3%)	2	1	0.43968860393096687	2180	2
2018-01-08-3546	pfama1.010	27	0.49090910380164754	68982(71.8%)	2	0	0.703321	48488	2
2018-01-08-3546	pfama1.009	28	0.5090908961983526	68982(71.8%)	2	1	0.29667899999999997	20494	2
2018-01-09-3578	pfama1.003	40	0.5405402556609318	58703(80.1%)	2	0	0.6314176866411705	7725	2
2018-01-09-3578	pfama1.005	34	0.4594597443390682	58703(80.1%)	2	1	0.3685823133588294	4504	2
2018-01-09-3602	pfama1.017	15	0.11111114320991793	28885(79.6%)	4	0	0.6692922673972127	11968	2
2018-01-09-3602	pfama1.005	34	0.2518522134984085	28885(79.6%)	4	1	0.18904485748974276	3092	2
2018-01-09-3602	pfama1.001	53	0.3925918393405929	28885(79.6%)	4	2	0.07894086861484313	1366	2
2018-01-09-3602	pfama1.007	33	0.24444480395108062	28885(79.6%)	4	3	0.06272200649820132	1362	2
2018-01-09-3604	pfama1.017	15	0.07575750114784094	91091(91.8%)	7	0	0.5314866840650473	47816	2
2018-01-09-3604	pfama1.013	22	0.11111119865319999	91091(91.8%)	7	1	0.21984492158352678	19980	2
2018-01-09-3604	pfama1.010	27	0.1363636990358136	91091(91.8%)	7	2	0.12315435574131367	10878	2
2018-01-09-3604	pfama1.004	38	0.19191919987756362	91091(91.8%)	7	3	0.08426747237040573	7536	2
2018-01-09-3604	pfama1.003	40	0.20202000306090917	91091(91.8%)	7	4	0.017416576674926992	1551	2
2018-01-09-3604	pfama1.008	32	0.16161619941842728	91091(91.8%)	7	5	0.016127416393160246	1475	2
2018-01-09-3604	pfama1.011	24	0.12121219880624544	91091(91.8%)	7	6	0.007702573171619492	677	2
2018-01-09-3614	pfama1.001	53	1.0	48374(92.8%)	1	0	1.0	48374	2
2018-01-09-3615	pfama1.005	34	1.0	22409(92.3%)	1	0	1.0	21833	1
2018-01-09-3616	pfama1.001	53	1.0	57664(94.4%)	1	0	1.0	57664	2
